title,content,page,source,source_file
Chi tiết Chương trình đào tạo Kế toán – Kiểm toán (thuộc diện Đào tạo Đại học) - Phần 4. Cấu trúc chương trình đào tạo (Phần 3),"o Tư tưởng Hồ Chí Minh o Tự chọn Giáo dục khai phóng 2 o Phân tích dữ liệu tài chính doanh nghiệp o Đề án ngành Kế toán o Quản trị rủi ro tài chính o Phương pháp Định lượng trong Tài chính o Kiểm toán và dịch vụ đảm bảo 1 • Năm 4:  Kế toán quản trị  Kế toán và Dịch vụ đảm bảo 2  Chuẩn mực báo cáo tài chính quốc tế  Tự chọn tự do  Lịch sử Đảng Cộng sản Việt Nam  Giáo dục thể chất 3  Chọn 1 trong 2 học phần: Mô phỏng kế toán, Hệ thống thanh toán quốc tế  Chọn 1 trong 2 học phần: Thực tập",2,Ngành Kế toán - Kiểm toán.pdf,Ngành Kế toán - Kiểm toán_chunk_12.csv
Chi tiết Chương trình đào tạo Kế toán – Kiểm toán (thuộc diện Đào tạo Đại học) - Phần 4. Cấu trúc chương trình đào tạo (Phần 4),"phỏng kế toán, Hệ thống thanh toán quốc tế  Chọn 1 trong 2 học phần: Thực tập tốt nghiệp, Khoá luận tốt nghiệp",2,Ngành Kế toán - Kiểm toán.pdf,Ngành Kế toán - Kiểm toán_chunk_13.csv
Chi tiết Chương trình đào tạo Kế toán – Kiểm toán (thuộc diện Đào tạo Đại học) - Phần 5. Cơ hội nghề nghiệp,"Tốt nghiệp Cử nhân Kế toán HSU, sở hữu nền tảng chuyên môn vững vàng, kỹ năng nghề nghiệp thực tiễn và tư duy phân tích tài chính – kế toán nhạy bén. Sinh viên có thể đảm nhận các chức vụ như sau: • Kế toán viên tổng hợp, kế toán thuế, kế toán quản trị. • Chuyên viên kiểm toán, tư vấn kế toán – thuế, tài chính. • Kế toán trưởng, quản lý tài chính, giám đốc tài chính.",5,Ngành Kế toán - Kiểm toán.pdf,Ngành Kế toán - Kiểm toán_chunk_14.csv
Chi tiết Chương trình đào tạo Kế toán – Kiểm toán (thuộc diện Đào tạo Đại học) - Phần 6. Đăng ký tư vấn tuyển sinh,• Đăng ký tư vấn tại đường link: https://www.hoasen.edu.vn/tuyensinh/education/chuong-trinh-ke-toan-kiem-toan/,5,Ngành Kế toán - Kiểm toán.pdf,Ngành Kế toán - Kiểm toán_chunk_15.csv
Chi tiết Chương trình đào tạo Kế toán – Kiểm toán (thuộc diện Đào tạo Đại học) - Phần 1. Tổng quan - Kế toán – Kiểm toán (Phần 3),"• Kiến thức nền tảng: Chương trình đào tạo Kế toán – kiểm toán được xây dựng phù hợp với chế độ kế toán Việt Nam và chuẩn mực kế toán quốc tế, giúp sinh viên có khả năng lập báo cáo, phân tích, đánh giá, quản lý tài chính của các tổ chức kinh tế. • Kỹ năng thực tế: Với 2 kỳ thực tập tổng cộng gần 6 tháng và nhiều chuyến thực địa doanh nghiệp, sinh viên có khả năng kiểm soát chi phí, tính giá thành sản phẩm dịch vụ, xác định giá bán, và lập các báo cáo quản trị… • Thái độ – Tác phong: Định hình",1,Ngành Kế toán - Kiểm toán.pdf,Ngành Kế toán - Kiểm toán_chunk_2.csv
Chi tiết Chương trình đào tạo Kế toán – Kiểm toán (thuộc diện Đào tạo Đại học) - Phần 1. Tổng quan - Kế toán – Kiểm toán (Phần 4),"xác định giá bán, và lập các báo cáo quản trị… • Thái độ – Tác phong: Định hình thế hệ trẻ có tác phong làm việc chuyên nghiệp, tinh thần trách nhiệm, cầu tiến, nỗ lực đóng góp giá trị cho tổ chức. • Ngoại ngữ – Công nghệ: Trang bị kỹ năng ngoại ngữ, thành thạo tin học văn phòng, biết cách ứng dụng các công nghệ vào công việc hiệu quả.",1,Ngành Kế toán - Kiểm toán.pdf,Ngành Kế toán - Kiểm toán_chunk_3.csv
Chi tiết Chương trình đào tạo Kế toán – Kiểm toán (thuộc diện Đào tạo Đại học) - Phần 2. Thế mạnh chương trình (Phần 1),"• Miễn môn thi các chứng chỉ quốc tế: Sinh viên chương trình Kế toán – Kiểm toán HSU được miễn giảm 4/13 môn khi thi lấy chứng chỉ ACCA (Anh Quốc), 5 hoặc 6/12 môn với chứng chỉ CPA (Úc), rút ngắn đáng kể lộ trình thi chứng chỉ nghề nghiệp, tiết kiệm chi phí và thời gian. Đây là lợi thế lớn khi gia nhập các tổ chức kế toán toàn cầu. • Ứng dụng công nghệ trong kế toán hiện đại: Chương trình đào tạo tích hợp các phần mềm kế toán, ERP và công cụ phân tích dữ liệu giúp sinh viên làm quen với quy",1,Ngành Kế toán - Kiểm toán.pdf,Ngành Kế toán - Kiểm toán_chunk_4.csv
Chi tiết Chương trình đào tạo Kế toán – Kiểm toán (thuộc diện Đào tạo Đại học) - Phần 2. Thế mạnh chương trình (Phần 2),"mềm kế toán, ERP và công cụ phân tích dữ liệu giúp sinh viên làm quen với quy trình số hóa trong doanh nghiệp. Nhờ đó, sinh viên sẵn sàng thích ứng với xu hướng chuyển đổi số của ngành kế toán – kiểm toán hiện nay. • Giảng viên giàu kinh nghiệm thực chiến: Đội ngũ giảng viên chương trình đào tạo Kế toán được đào tạo bài bản từ các quốc gia có nền giáo dục tiên tiến. Trên 80% được đào tạo ở nước ngoài và từng nắm giữ các vị trí Giám đốc tài chính, Kế toán trưởng… tại các doanh nghiệp lớn. • Thực",1,Ngành Kế toán - Kiểm toán.pdf,Ngành Kế toán - Kiểm toán_chunk_5.csv
Chi tiết Chương trình đào tạo Kế toán – Kiểm toán (thuộc diện Đào tạo Đại học) - Phần 2. Thế mạnh chương trình (Phần 3),"các vị trí Giám đốc tài chính, Kế toán trưởng… tại các doanh nghiệp lớn. • Thực tập tại các doanh nghiệp uy tín: Mỗi sinh viên thuộc chương trình đào tạo Quản trị nhân lực tại Trường Đại học Hoa Sen sẽ tham gia 2 kỳ thực tập (nhận thức – tốt nghiệp), nhằm tiếp cận với môi trường doanh nghiệp và nâng cao tư duy, khả năng xử lý công việc thực tế.",1,Ngành Kế toán - Kiểm toán.pdf,Ngành Kế toán - Kiểm toán_chunk_6.csv
Chi tiết Chương trình đào tạo Kế toán – Kiểm toán (thuộc diện Đào tạo Đại học) - Phần 3. Chuẩn đầu ra (Phần 1),"• Kiến thức: Vận dụng kiến thức nền tảng về kinh tế, quản trị, pháp luật, thuế, tài chính và kế toán để phân tích, xử lý các giao dịch kinh tế phát sinh, tối ưu hóa nguồn lực và đề xuất các giải pháp tài chính phù hợp. Đồng thời, trang bị tư duy logic, khả năng sử dụng công nghệ và ngoại ngữ, nhằm phát triển nghề nghiệp kế toán. • Kỹ năng: Sinh viên có khả năng phân tích vấn đề kế toán – tài chính, vận dụng công cụ hiện đại như AI, ChatGPT và hệ thống thông tin kế toán trong quá trình làm việc.",2,Ngành Kế toán - Kiểm toán.pdf,Ngành Kế toán - Kiểm toán_chunk_7.csv
Chi tiết Chương trình đào tạo Kế toán – Kiểm toán (thuộc diện Đào tạo Đại học) - Phần 3. Chuẩn đầu ra (Phần 2),"đại như AI, ChatGPT và hệ thống thông tin kế toán trong quá trình làm việc. Thành thạo kiểm soát chi phí, lập báo cáo quản trị, đánh giá hiệu suất tài chính và kiểm soát nội bộ. Có năng lực triển khai kế hoạch tài chính và kiểm toán báo cáo. • Thái độ: Hình thành năng lực làm việc độc lập, tự bồi dưỡng và học tập trọn đời. Đồng thời thích ứng làm việc nhóm và giữ vững tinh thần trách nhiệm. Tác phong làm việc chuyên nghiệp, luôn nỗ lực cầu tiến và tuân thủ pháp luật, các chuẩn mực trong đạo đức",2,Ngành Kế toán - Kiểm toán.pdf,Ngành Kế toán - Kiểm toán_chunk_8.csv
Chi tiết Chương trình đào tạo Kế toán – Kiểm toán (thuộc diện Đào tạo Đại học) - Phần 3. Chuẩn đầu ra (Phần 3),"nghiệp, luôn nỗ lực cầu tiến và tuân thủ pháp luật, các chuẩn mực trong đạo đức kinh doanh.",2,Ngành Kế toán - Kiểm toán.pdf,Ngành Kế toán - Kiểm toán_chunk_9.csv
Chi tiết Chương trình Kỹ thuật phần mềm (thuộc diện Đào tạo Đại học) - Phần 1. Tổng quan - Kỹ thuật phần mềm (Phần 1),"• Thuộc khoa Công nghệ • Chương trình đào tạo đạt chất lượng AUN-QA (Đông Nam Á). • 60% thời lượng đào tạo dành cho thực hành dự án thực tế. • 55% sinh viên làm việc tại doanh nghiệp quốc tế và có yếu tố nước ngoài trước khi tốt nghiệp. • Chương trình đào tạo Kỹ thuật phần mềm hướng đến đào tạo nguồn nhân lực có năng lực thiết kế, phát triển, kiểm thử và bảo trì hệ thống phần mềm trên nhiều nền tảng công nghệ. Chương trình học kết hợp giữa lý thuyết, kỹ năng mềm, khả năng sử dụng ngoại ngữ và",1,Ngành Kỹ thuật phần mềm.pdf,Ngành Kỹ thuật phần mềm_chunk_0.csv
Chi tiết Chương trình Kỹ thuật phần mềm (thuộc diện Đào tạo Đại học) - Phần 1. Tổng quan - Kỹ thuật phần mềm (Phần 2),"trình học kết hợp giữa lý thuyết, kỹ năng mềm, khả năng sử dụng ngoại ngữ và định hướng nghề nghiệp rõ ràng, tạo nền tảng vững chắc cho sinh viên phát triển trong môi trường làm việc đa lĩnh vực, đa văn hóa và có khả năng thích ứng với thị trường lao động quốc tế. • Mã ngành: 7480103 • Tổ hợp môn: C01, C02, B03, C03, C04, D01, X01/C14, X02/K21, X03/TH8, X04/TH8 • Thời gian đào tạo: 4 năm • Văn bằng: Cử nhân Kỹ thuật phần mềm • Kiến thức nền tảng: Nắm vững kiến thức về lập trình phát triển dự án",1,Ngành Kỹ thuật phần mềm.pdf,Ngành Kỹ thuật phần mềm_chunk_1.csv
Chi tiết Chương trình Kỹ thuật phần mềm (thuộc diện Đào tạo Đại học) - Phần 4. Cấu trúc chương trình đào tạo (Phần 1),• Năm 1: o Tiếng Anh hội nhập quốc tế 1 o Tiếng Anh hội nhập quốc tế 2 o Tin học dự bị o Nhập môn lập trình o Hệ thống máy tính o Giáo dục thể chất 1 o Tiếng Anh hội nhập quốc tế 3 o Tiếng Anh hội nhập quốc tế 4 o Toán rời rạc o Cấu trúc dữ liệu và giải thuật o Lập trình hướng đối tượng o Giáo dục thể chất 2 o Triết học Mác-Lênin o Giáo dục khai phóng 1 o Giáo dục quốc phòng • Năm 2: o Tiếng Anh hội nhập quốc tế 5 o Đại số tuyến tính o Cơ sở dữ liệu o Mạng máy tính cơ sở o Giáo dục thể chất 3 o,2,Ngành Kỹ thuật phần mềm.pdf,Ngành Kỹ thuật phần mềm_chunk_10.csv
Chi tiết Chương trình Kỹ thuật phần mềm (thuộc diện Đào tạo Đại học) - Phần 4. Cấu trúc chương trình đào tạo (Phần 2),Đại số tuyến tính o Cơ sở dữ liệu o Mạng máy tính cơ sở o Giáo dục thể chất 3 o Kinh tế chính trị Mác – Lênin o Pháp luật đại cương o Xác suất thống kê cho kỹ sư o Hệ quản trị cơ sở dữ liệu o Lý thuyết hệ điều hành o Phân tích thiết kế hướng đối tượng o Chủ nghĩa xã hội khoa học o Giáo dục khai phóng 2 o Thực tập nhận thức • Năm 3: o Công nghệ phần mềm o Kiểm thử phần mềm o Phân tích và thiết kế giải thuật o Phát triển Web o Tư tưởng Hồ Chí Minh o Tự chọn tư do o Phân tích hệ thống nghiệp vụ o,2,Ngành Kỹ thuật phần mềm.pdf,Ngành Kỹ thuật phần mềm_chunk_11.csv
Chi tiết Chương trình Kỹ thuật phần mềm (thuộc diện Đào tạo Đại học) - Phần 4. Cấu trúc chương trình đào tạo (Phần 3),"Web o Tư tưởng Hồ Chí Minh o Tự chọn tư do o Phân tích hệ thống nghiệp vụ o Thiết kế tương tác o Phát triển phần mềm ứng dụng o Phát triển Web sử dụng Framework • Năm 4: o Kiến trúc phần mềm o Quản trị dự án phần mềm o Phát triển Web với Servlets & JSP o Phát triển ứng dụng trên thiết bị di động o Phát triển dự án phần mềm o Lịch sử Đảng Cộng Sản Việt Nam o Chọn 1 trong 2 học phần: Thực tập tốt nghiệp, Khoá luận tốt nghiệp",2,Ngành Kỹ thuật phần mềm.pdf,Ngành Kỹ thuật phần mềm_chunk_12.csv
Chi tiết Chương trình Kỹ thuật phần mềm (thuộc diện Đào tạo Đại học) - Phần 5. Cơ hội nghề nghiệp,"Sinh viên tốt nghiệp chương trình đào tạo Kỹ thuật phần mềm sở hữu nền tảng kiến thức chuyên sâu cùng kỹ năng thực hành vững vàng, sẵn sàng làm việc trong nhiều lĩnh vực như: • Chuyên viên phân tích nghiệp vụ, thiết kế hệ thống thông tin và quản trị dữ liệu. • Quản lý dự án công nghệ thông tin. • Lập trình viên phát triển ứng dụng, quản trị hệ cơ sở dữ liệu. • Nhân viên IT tại doanh nghiệp, công ty công nghệ, tập đoàn đa quốc gia.",4,Ngành Kỹ thuật phần mềm.pdf,Ngành Kỹ thuật phần mềm_chunk_13.csv
Chi tiết Chương trình Kỹ thuật phần mềm (thuộc diện Đào tạo Đại học) - Phần 6. Đăng ký tư vấn tuyển sinh,• Đăng ký tư vấn tại đường link: https://www.hoasen.edu.vn/tuyensinh/education/chuong-trinh-ky-thuat-phan-mem/,5,Ngành Kỹ thuật phần mềm.pdf,Ngành Kỹ thuật phần mềm_chunk_14.csv
